TransactionID,AccountID,FundID,TransactionType,Amount,TransactionDate,Notes
TR0327,AC020,DODFX,dividend reinvestment,86124.96,2023-12-11,Water debate guy ok war order soon.
TR0328,AC020,DODBX,deposit,11492.12,2023-09-24,Any concern trade kind capital have check.
TR0329,AC020,DODIX,withdrawal,35046.06,2023-12-22,Large its instead argue very wish talk.
TR0330,AC020,DODGX,withdrawal,1865.7,2023-05-02,Piece say too around town would.
TR0331,AC020,DODGX,transfer,1885.46,2023-03-16,Water development cut film name process song.
TR0332,AC020,DODWX,deposit,23841.41,2023-12-03,Business method better.
TR0333,AC020,DODFX,buy,14048.25,2023-06-26,Remember now war base the tell tree.
TR0334,AC020,DODIX,dividend reinvestment,41490.41,2023-06-26,Call few learn.
TR0335,AC020,DODFX,sell,13753.49,2024-04-05,Piece your whose set poor cell.
TR0336,AC020,DODIX,withdrawal,47443.44,2023-12-28,Must test summer.
TR0337,AC020,DODGX,sell,96173.33,2023-07-04,Forget model fear property.
TR0338,AC020,DODWX,deposit,77844.17,2023-04-23,Hospital wind behavior upon yet.
TR0339,AC020,DODBX,withdrawal,42912.16,2023-01-23,Fill process direction shoulder subject into again.
TR0340,AC020,DODGX,sell,38229.95,2023-12-07,Arm energy network majority media audience sound.
TR0341,AC020,DODWX,buy,98992.86,2023-07-22,Bad political could gun husband save.
TR0342,AC020,DODGX,deposit,75683.19,2024-01-18,Someone assume first home style name total.
TR0343,AC020,DODFX,withdrawal,44916.03,2023-10-21,Rest game ok.
TR0344,AC020,DODFX,deposit,35863.06,2023-07-26,Theory consider my recently spend.
TR0345,AC021,DODIX,withdrawal,88361.47,2024-02-17,Never improve recently production even general.
TR0346,AC021,DODLX,sell,54925.69,2023-09-12,Despite heavy into everything keep.
TR0347,AC021,DODLX,buy,79690.34,2024-02-29,Either mission discover citizen loss.
TR0348,AC021,DODWX,deposit,78602.44,2023-06-02,State your find increase ahead fish year its.
TR0349,AC021,DODBX,sell,20314.66,2024-03-18,Left very price make many morning.
TR0350,AC021,DODFX,dividend reinvestment,57590.15,2024-03-28,Miss end guy factor study home center.
TR0351,AC021,DODFX,dividend reinvestment,49238.07,2023-06-20,Organization until time off interview enjoy.
TR0352,AC021,DODFX,withdrawal,7984.7,2023-11-27,Society side opportunity than.
TR0353,AC021,DODGX,buy,14983.22,2023-03-01,Born begin month firm.
TR0354,AC021,DODBX,withdrawal,6881.66,2023-01-25,Policy create hundred store tonight of drug.
TR0355,AC022,DODGX,sell,39789.19,2023-02-16,Month land well subject rise.
TR0356,AC022,DODIX,sell,30571.85,2023-10-03,Kid before worry to plan window to.
TR0357,AC022,DODWX,withdrawal,85520.37,2024-03-20,Age word quality.
TR0358,AC022,DODBX,withdrawal,86919.51,2023-01-11,Rule where car let star dog represent.
TR0359,AC022,DODIX,sell,42583.21,2023-01-08,Thousand dinner western woman.
TR0360,AC022,DODGX,withdrawal,6413.05,2024-02-12,Left result few age maintain.
TR0361,AC022,DODIX,buy,4752.88,2023-06-14,Left Congress big.
TR0362,AC022,DODBX,dividend reinvestment,38087.65,2023-11-24,House remain choose in choice.
TR0363,AC022,DODLX,transfer,31721.02,2023-04-10,Night lose character apply class cover.
TR0364,AC023,DODWX,dividend reinvestment,19516.14,2024-05-22,Reason central senior voice once.
TR0365,AC023,DODBX,transfer,14885.65,2023-10-24,Oil science understand.
TR0366,AC023,DODBX,withdrawal,8093.88,2023-12-11,Their people cut ball.
TR0367,AC023,DODIX,transfer,89821.06,2024-05-09,Late crime wife anyone guess accept we painting.
TR0368,AC023,DODLX,dividend reinvestment,15550.67,2023-04-29,In sport blood lay.
TR0369,AC023,DODGX,deposit,9042.97,2023-11-07,Political piece skin benefit likely assume.
TR0370,AC023,DODBX,withdrawal,93442.06,2024-04-24,Notice financial black bar much article century.
TR0371,AC023,DODGX,transfer,97476.55,2024-03-28,Eat organization reveal society nor.
TR0372,AC023,DODLX,withdrawal,61040.19,2023-05-14,Rise camera skill factor condition arrive.
TR0373,AC023,DODGX,dividend reinvestment,58623.02,2023-12-22,Six glass learn these professor painting always wish.
TR0374,AC023,DODWX,buy,24145.89,2024-01-25,Role take scientist simply role.
TR0375,AC023,DODIX,withdrawal,85046.62,2024-03-12,Hospital long song network role hospital.
TR0376,AC023,DODFX,buy,86260.92,2024-02-09,Down fund gas serve green choice firm.
TR0377,AC023,DODIX,dividend reinvestment,60893.39,2023-06-24,Identify yes project serious throw.
TR0378,AC023,DODGX,sell,10158.34,2024-03-17,Industry plan reason home despite.
TR0379,AC024,DODFX,transfer,85932.02,2023-04-06,After sign try often.
TR0380,AC024,DODFX,deposit,81166.98,2023-09-15,Myself animal including action involve guy back go.
TR0381,AC024,DODBX,buy,81559.63,2024-04-07,Skin specific various easy follow.
TR0382,AC024,DODFX,transfer,57766.01,2023-08-20,Lose bank stage management.
TR0383,AC024,DODIX,sell,27868.77,2024-03-31,Forward able the the direction else evening.
TR0384,AC024,DODBX,sell,10420.41,2024-05-24,Quickly kitchen anything happen.
TR0385,AC024,DODGX,withdrawal,66847.04,2023-03-08,Foot follow out behind.
TR0386,AC024,DODLX,dividend reinvestment,60201.57,2023-01-12,And appear response month go.
TR0387,AC024,DODFX,buy,51938.09,2024-01-03,Measure hot quality last skin.
TR0388,AC024,DODGX,buy,82018.0,2023-10-05,Blood system agree need sign school eight.
TR0389,AC024,DODFX,dividend reinvestment,92380.63,2023-08-12,Open answer book expert garden cell.
TR0390,AC024,DODFX,sell,50222.62,2023-04-23,Significant conference do manager year media day.
TR0391,AC024,DODWX,deposit,72324.81,2023-03-03,Method television serious miss last.
TR0392,AC024,DODGX,buy,45570.32,2023-12-04,Region follow physical population necessary national four.
TR0393,AC024,DODLX,deposit,83752.15,2023-03-09,Ahead fact process bit mean skin.
TR0394,AC024,DODLX,withdrawal,44685.29,2023-02-16,Amount guy under political require third line.
TR0395,AC024,DODBX,deposit,40051.57,2023-01-18,Computer mention American expert image.
TR0396,AC024,DODFX,deposit,75671.28,2023-09-18,Admit performance go blood probably test another require.
TR0397,AC024,DODWX,buy,23460.65,2023-12-19,Much ok class.
TR0398,AC024,DODLX,deposit,95465.02,2024-03-17,Could pull subject blood win.
TR0399,AC024,DODWX,transfer,50800.2,2024-04-06,Talk culture special institution.
TR0400,AC024,DODGX,deposit,13035.12,2023-11-22,Answer student accept group many success.
TR0401,AC024,DODBX,sell,84973.85,2023-10-07,Friend president participant.
TR0402,AC024,DODIX,deposit,94331.13,2023-01-26,Local who common executive suggest strategy candidate.
TR0403,AC024,DODGX,transfer,75231.65,2023-04-16,Worker water test your.
TR0404,AC024,DODIX,dividend reinvestment,66320.19,2023-06-17,Tend hit hand single method.
TR0405,AC025,DODBX,buy,78166.77,2023-01-05,Present store likely other idea education center.
TR0406,AC025,DODFX,deposit,8562.88,2023-04-29,View because direction thought car.
TR0407,AC025,DODBX,dividend reinvestment,24349.27,2023-11-04,Member together attention and hard respond.
TR0408,AC025,DODLX,sell,64474.72,2023-04-04,International weight adult account station set.
TR0409,AC025,DODWX,deposit,65847.66,2024-04-04,Spring wear learn but early.
TR0410,AC025,DODBX,withdrawal,17525.14,2023-01-25,Seek require television protect community yes.
TR0411,AC025,DODFX,deposit,99048.69,2023-12-03,Court window rise service drive season after person.
TR0412,AC025,DODGX,sell,87487.93,2023-02-17,Husband present often material.
TR0413,AC026,DODWX,dividend reinvestment,36669.2,2023-06-07,Write should listen life television despite.
TR0414,AC026,DODFX,deposit,98604.54,2024-03-07,That from second parent but.
TR0415,AC026,DODWX,dividend reinvestment,60011.91,2023-12-21,Force what say.
TR0416,AC026,DODWX,buy,46450.02,2023-02-09,Nor skin hour movie.
TR0417,AC026,DODGX,transfer,72252.42,2023-04-10,Relate production position mouth member eat while.
TR0418,AC026,DODIX,withdrawal,13429.76,2024-01-18,The order imagine apply.
TR0419,AC026,DODLX,sell,15278.66,2024-01-07,Page boy attorney.
TR0420,AC026,DODBX,deposit,91872.92,2023-01-06,Fine art wonder much story move.
TR0421,AC026,DODWX,transfer,53856.84,2024-04-10,Response country his then speech deep.
TR0422,AC026,DODGX,deposit,42354.17,2023-07-15,Everybody theory cold marriage.
TR0423,AC026,DODLX,deposit,71127.78,2023-05-20,Go goal story.
TR0424,AC026,DODFX,deposit,25386.48,2023-01-09,Society be state seem special.
TR0425,AC026,DODLX,deposit,80393.64,2024-04-05,Bed left rich major behind somebody.
TR0426,AC026,DODGX,withdrawal,47430.41,2024-01-01,Cover trade student suggest continue make there.
TR0427,AC026,DODGX,buy,9385.61,2023-05-27,Fill amount democratic usually.
TR0428,AC026,DODBX,sell,95381.96,2023-09-13,Action speak far according actually try.
TR0429,AC026,DODIX,transfer,60532.47,2023-05-27,Radio class finish air next on.
TR0430,AC026,DODGX,withdrawal,50784.72,2023-09-17,Miss go billion and turn help.
TR0431,AC026,DODFX,dividend reinvestment,70968.27,2023-01-31,Shake those father cell most others indicate analysis.
TR0432,AC026,DODLX,buy,84747.33,2023-12-22,Son such boy.
TR0433,AC026,DODWX,withdrawal,29761.9,2023-10-30,Final structure any everything animal religious.
TR0434,AC026,DODBX,sell,99547.78,2023-02-14,Authority address radio.
TR0435,AC026,DODBX,buy,59577.87,2023-09-14,Parent specific with agency have.
TR0436,AC026,DODBX,sell,59488.02,2024-01-04,Condition join scene tough let bank child.
TR0437,AC026,DODFX,withdrawal,43024.14,2023-11-23,During present evidence.
TR0438,AC026,DODLX,transfer,26236.75,2023-08-30,Interesting little candidate art that.
TR0439,AC027,DODWX,deposit,57048.99,2023-05-19,Second wear public foot natural by value.
TR0440,AC027,DODBX,withdrawal,16308.04,2023-10-21,Station movie officer fly reach staff I.
TR0441,AC027,DODWX,sell,95521.11,2023-04-21,Say choose yard fast city cause tree.
TR0442,AC027,DODGX,withdrawal,47431.17,2023-02-25,Player name coach view with feeling.
TR0443,AC027,DODLX,deposit,306.47,2023-07-11,Old up big rate campaign moment.
TR0444,AC027,DODLX,buy,2951.11,2024-01-23,Employee be while.
TR0445,AC027,DODLX,withdrawal,90170.86,2023-05-26,Several page lot run so today into discussion.
TR0446,AC027,DODGX,sell,90974.18,2024-03-18,Amount tree bag.
TR0447,AC027,DODLX,withdrawal,21335.07,2023-06-29,Somebody else group central.
TR0448,AC027,DODBX,dividend reinvestment,38520.66,2023-09-16,Provide ten future become laugh establish.
TR0449,AC028,DODWX,withdrawal,38542.06,2023-01-15,Hope difficult mother sort.
TR0450,AC028,DODWX,dividend reinvestment,53388.08,2023-07-03,Popular structure evidence whether control.
TR0451,AC028,DODWX,transfer,39031.4,2023-07-16,Fly appear because thousand rich capital question.
TR0452,AC028,DODIX,transfer,43394.01,2024-05-02,Magazine fall difference no allow.
TR0453,AC028,DODFX,sell,14067.66,2024-05-04,Few within professional strategy.
TR0454,AC028,DODIX,withdrawal,25491.02,2023-02-13,Indeed bill film pull send baby.
TR0455,AC028,DODLX,buy,85346.3,2023-01-28,Can even interesting skin.
TR0456,AC028,DODWX,dividend reinvestment,38732.12,2023-02-11,After air information impact role.
TR0457,AC028,DODLX,buy,92468.23,2023-10-31,Leader their behavior fire per.
TR0458,AC028,DODWX,withdrawal,80643.32,2023-08-28,Question dog off amount.
TR0459,AC028,DODLX,sell,34217.8,2023-01-22,Ok then wide general.
TR0460,AC028,DODWX,dividend reinvestment,38228.59,2023-02-07,Design hair six story.
TR0461,AC028,DODLX,deposit,73139.14,2024-02-28,Turn level that represent son traditional nature.
TR0462,AC028,DODWX,transfer,45517.0,2023-05-25,Mean me claim election simple.
TR0463,AC028,DODFX,sell,8211.61,2023-06-24,Both central near each miss soon price.
TR0464,AC029,DODWX,buy,22132.83,2024-04-10,Former few toward bring phone remain both.
TR0465,AC029,DODGX,withdrawal,81577.03,2024-03-17,Play add develop open animal positive.
TR0466,AC029,DODIX,dividend reinvestment,60772.83,2023-10-15,Brother stop best live question.
TR0467,AC029,DODIX,transfer,29549.26,2023-04-11,Debate budget suddenly account develop PM detail wish.
TR0468,AC029,DODBX,sell,80032.76,2023-05-13,Wonder no certainly tell someone.
TR0469,AC029,DODGX,dividend reinvestment,4635.84,2024-02-08,Open indeed reach for dog everybody.
TR0470,AC029,DODIX,sell,62560.4,2024-02-07,Get industry man card person.
TR0471,AC029,DODFX,deposit,52512.94,2023-11-09,Common air medical difference serve sister off.
TR0472,AC029,DODGX,deposit,91562.84,2023-11-21,Heavy eight stay assume.
TR0473,AC029,DODGX,sell,40447.98,2023-01-10,Capital score stop girl.
TR0474,AC029,DODGX,sell,43127.34,2023-03-25,On then pretty particularly.
TR0475,AC029,DODBX,deposit,13458.12,2023-11-14,House half commercial race door also form compare.
TR0476,AC029,DODLX,deposit,5819.91,2023-12-11,Both amount of power.
TR0477,AC029,DODIX,transfer,80018.22,2023-08-19,Speak address newspaper meet step.
TR0478,AC029,DODGX,transfer,94982.67,2024-05-28,His few safe require or else.
TR0479,AC029,DODLX,buy,97369.69,2023-06-30,Town experience number follow machine option.
TR0480,AC029,DODWX,transfer,40018.65,2023-10-21,Audience term adult process between company our.
TR0481,AC029,DODGX,buy,38403.06,2023-10-22,Open student sound man.
TR0482,AC030,DODBX,sell,62340.49,2023-08-08,Vote score four operation.
TR0483,AC030,DODLX,buy,11048.22,2023-09-19,Easy its sing speech cell determine.
TR0484,AC030,DODIX,deposit,36042.3,2023-02-21,Themselves authority concern early challenge.
TR0485,AC030,DODFX,transfer,19472.36,2023-11-13,Step develop test contain senior seat.
TR0486,AC030,DODGX,deposit,80983.89,2023-11-26,Do knowledge say husband artist television.
TR0487,AC030,DODBX,buy,64134.7,2023-08-09,Half ok open thing research half.
TR0488,AC030,DODWX,dividend reinvestment,8251.86,2024-03-16,Push mission avoid newspaper understand people wait.
TR0489,AC030,DODGX,transfer,21886.92,2024-03-10,Rise woman brother each mention central power.
TR0490,AC030,DODFX,transfer,15840.13,2024-01-10,Serve study course read make top.
TR0491,AC030,DODLX,dividend reinvestment,35102.6,2024-05-17,Mention response prepare food decade history.
TR0492,AC030,DODLX,sell,25830.35,2023-01-01,Control contain one bar still lawyer.
TR0493,AC030,DODLX,buy,4643.64,2023-04-19,Avoid nothing yard relationship.
TR0494,AC030,DODGX,buy,43773.35,2023-04-15,Good number safe thus focus according.
TR0495,AC030,DODBX,deposit,25331.97,2023-10-21,Above Democrat floor hour pass special learn.
TR0496,AC030,DODFX,transfer,15223.68,2023-11-25,For set exactly.
TR0497,AC030,DODFX,buy,79809.97,2023-06-08,Security though development pass project cost letter before.
TR0498,AC030,DODBX,buy,21079.36,2023-03-29,Community whatever operation should.
TR0499,AC030,DODLX,dividend reinvestment,70134.16,2023-05-19,Lead past reach glass.
TR0500,AC030,DODWX,sell,59757.08,2023-10-05,City indicate at ago other song.
TR0501,AC030,DODFX,sell,45516.92,2024-03-26,Indicate eight white program.
TR0502,AC030,DODBX,deposit,88183.61,2023-11-14,Baby ready night establish difficult history.
TR0503,AC030,DODWX,deposit,90985.48,2023-02-28,Today man wonder life receive end who.
TR0504,AC031,DODIX,buy,43762.21,2023-09-08,Well large least newspaper.
TR0505,AC031,DODWX,buy,11380.83,2023-03-24,Commercial bit huge know goal.
TR0506,AC031,DODWX,dividend reinvestment,76330.26,2023-07-24,Political great last official far find.
TR0507,AC031,DODGX,deposit,10826.9,2023-07-06,Participant almost final sense.
TR0508,AC031,DODLX,buy,55580.78,2024-05-04,Action care answer social town.
TR0509,AC031,DODBX,deposit,52169.43,2023-06-03,Specific significant movie environmental technology feel know.
TR0510,AC031,DODWX,dividend reinvestment,15751.36,2024-01-26,Break along six reveal include doctor.
TR0511,AC031,DODFX,transfer,34285.28,2023-03-26,Red detail wall.
TR0512,AC031,DODGX,withdrawal,92149.18,2023-11-03,Power run child reduce strategy picture.
TR0513,AC031,DODFX,transfer,43181.76,2023-05-22,Knowledge section enter trial reduce contain nor.
TR0514,AC031,DODLX,withdrawal,79526.76,2023-03-13,Entire and capital fight.
TR0515,AC031,DODFX,deposit,39086.24,2023-04-23,Deep enough account senior cultural anything begin.
TR0516,AC031,DODFX,transfer,83475.34,2023-09-10,Bank deep family page perform style perform.
TR0517,AC031,DODIX,buy,73539.78,2024-02-29,Hit newspaper cover never main late off.
TR0518,AC031,DODFX,deposit,30245.46,2023-08-04,Itself nothing newspaper star politics top rate.
TR0519,AC031,DODLX,dividend reinvestment,81541.43,2023-05-14,Might sign hair author study central.
TR0520,AC031,DODLX,dividend reinvestment,99629.4,2023-04-18,Break environmental determine tonight again.
TR0521,AC031,DODBX,deposit,80035.65,2023-03-28,Her he fact yeah available hit case this.
TR0522,AC031,DODIX,transfer,48977.63,2023-11-23,Whole artist nation attention may.
TR0523,AC031,DODIX,sell,73870.77,2023-06-25,Benefit kind trade develop reach shoulder ask.
TR0524,AC031,DODFX,deposit,17118.43,2023-07-24,Whatever blood tonight past kid.
TR0525,AC031,DODBX,withdrawal,65337.43,2023-09-26,Mrs main still measure security start factor politics.
