MarketDataID,FundID,Date,NAV,Volume
MD0582,DODGX,2012-10-16,380.34,62927
MD0583,DODGX,2020-11-15,459.07,71364
MD0584,DODGX,2020-03-03,466.03,31921
MD0585,DODGX,2007-06-18,432.6,30124
MD0586,DODGX,2016-11-12,462.3,52431
MD0587,DODGX,2019-02-18,430.18,72058
MD0588,DODGX,2007-12-27,508.54,63160
MD0589,DODGX,2014-03-07,534.93,81973
MD0590,DODGX,2015-09-26,492.31,18318
MD0591,DODGX,2013-12-17,477.38,83837
MD0592,DODGX,2017-05-25,434.89,2263
MD0593,DODGX,2016-05-30,512.43,48575
MD0594,DODGX,2017-10-26,484.78,44977
MD0595,DODGX,2016-11-21,368.97,94625
MD0596,DODGX,2011-05-17,445.39,72028
MD0597,DODGX,2016-04-15,391.9,63395
MD0598,DODGX,2012-09-29,385.73,55415
MD0599,DODGX,2023-09-22,396.77,82500
MD0600,DODGX,2009-06-27,500.05,99228
MD0601,DODGX,2014-05-01,509.0,81104
MD0602,DODGX,2010-10-21,373.88,18452
MD0603,DODGX,2014-03-07,450.98,27844
MD0604,DODGX,2011-12-14,544.38,85456
MD0605,DODGX,2022-01-26,449.51,24167
MD0606,DODGX,2019-09-07,495.58,62962
MD0607,DODGX,2022-06-07,518.92,52980
MD0608,DODGX,2020-08-17,447.83,31728
MD0609,DODGX,2009-02-13,391.35,69877
MD0610,DODGX,2021-06-08,408.17,13619
MD0611,DODGX,2023-05-30,399.18,53398
MD0612,DODGX,2013-08-27,518.36,47049
MD0613,DODGX,2023-05-05,415.28,46776
MD0614,DODGX,2014-01-20,371.56,22885
MD0615,DODGX,2017-03-11,457.77,30862
MD0616,DODGX,2008-07-10,508.01,50083
MD0617,DODGX,2009-12-02,542.7,15407
MD0618,DODGX,2024-04-07,430.94,14003
MD0619,DODGX,2014-07-24,456.33,28909
MD0620,DODGX,2023-11-05,484.54,48481
MD0621,DODGX,2019-11-13,417.69,43665
MD0622,DODGX,2007-10-22,415.42,21484
MD0623,DODGX,2008-05-30,430.67,51854
MD0624,DODGX,2008-06-04,415.66,38579
MD0625,DODGX,2017-03-03,396.5,40030
MD0626,DODGX,2011-07-04,390.62,47580
MD0627,DODGX,2016-07-29,529.48,14126
MD0628,DODGX,2008-01-17,530.52,61125
MD0629,DODGX,2021-05-24,526.47,62337
MD0630,DODGX,2016-04-18,528.84,47739
MD0631,DODGX,2019-07-19,366.22,3945
MD0632,DODGX,2009-11-28,518.88,25164
MD0633,DODGX,2015-10-09,463.21,86096
MD0634,DODGX,2012-10-10,424.27,1515
MD0635,DODGX,2009-05-17,496.29,13952
MD0636,DODGX,2017-12-29,462.98,46566
MD0637,DODGX,2019-12-12,465.29,43618
MD0638,DODGX,2015-08-05,397.9,12189
MD0639,DODGX,2009-02-27,431.39,39714
MD0640,DODGX,2017-05-08,463.0,82338
MD0641,DODGX,2022-03-24,521.0,31748
MD0642,DODGX,2011-07-09,486.28,65411
MD0643,DODGX,2017-06-01,496.96,84190
MD0644,DODGX,2023-06-01,438.33,53775
MD0645,DODGX,2020-09-26,398.0,6054
MD0646,DODGX,2023-03-28,388.14,60784
MD0647,DODGX,2014-05-19,499.34,86798
MD0648,DODGX,2008-05-18,432.2,85018
MD0649,DODGX,2008-11-06,461.2,63169
MD0650,DODGX,2011-02-14,466.4,43867
MD0651,DODGX,2016-07-22,486.25,4775
MD0652,DODGX,2012-06-23,503.18,38443
MD0653,DODGX,2009-09-28,422.76,4880
MD0654,DODGX,2008-01-03,465.4,4606
MD0655,DODGX,2013-07-04,520.36,65966
MD0656,DODGX,2011-08-16,398.02,93592
MD0657,DODGX,2015-03-06,468.93,43590
MD0658,DODGX,2020-04-03,449.87,38662
MD0659,DODGX,2013-06-14,539.74,20046
MD0660,DODGX,2008-01-12,396.36,21434
MD0661,DODGX,2011-02-24,366.76,20300
MD0662,DODGX,2007-03-28,543.56,83009
MD0663,DODGX,2022-04-29,502.95,76660
MD0664,DODGX,2017-10-10,478.2,46956
MD0665,DODGX,2010-04-30,398.28,12987
MD0666,DODGX,2011-07-29,415.62,67899
MD0667,DODGX,2007-09-06,394.99,7511
MD0668,DODGX,2010-08-06,504.98,47023
MD0669,DODGX,2016-02-05,449.0,3829
MD0670,DODGX,2012-05-06,423.59,54783
MD0671,DODGX,2008-08-07,491.89,66208
MD0672,DODGX,2006-10-05,497.69,3128
MD0673,DODGX,2012-06-12,459.82,59465
MD0674,DODGX,2015-08-03,525.5,95864
MD0675,DODGX,2010-01-22,404.51,65215
MD0676,DODGX,2019-09-02,468.54,46244
MD0677,DODGX,2007-04-19,503.7,51589
MD0678,DODGX,2017-04-13,479.95,86287
MD0679,DODGX,2017-08-13,539.06,34656
MD0680,DODGX,2020-12-08,539.78,48872
MD0681,DODGX,2015-12-12,492.02,47890
MD0682,DODGX,2018-09-23,415.37,98812
MD0683,DODGX,2007-02-15,492.8,66392
MD0684,DODGX,2022-11-11,367.52,67018
MD0685,DODGX,2022-10-28,439.34,95576
MD0686,DODGX,2007-06-23,440.24,80707
MD0687,DODGX,2015-08-31,497.63,43643
MD0688,DODGX,2008-12-02,425.51,77988
MD0689,DODGX,2021-09-28,521.79,31233
MD0690,DODGX,2016-11-28,441.4,75516
MD0691,DODGX,2010-03-03,477.76,85413
MD0692,DODGX,2016-07-29,370.47,32222
MD0693,DODGX,2008-10-12,484.65,24434
MD0694,DODGX,2019-04-24,423.94,8515
MD0695,DODGX,2021-03-06,536.45,28808
MD0696,DODGX,2021-12-14,389.7,73899
MD0697,DODGX,2009-12-17,389.15,44201
MD0698,DODGX,2013-04-10,515.02,7636
MD0699,DODGX,2009-11-11,475.32,82288
MD0700,DODGX,2023-03-08,499.0,98626
MD0701,DODGX,2009-06-01,495.85,48290
MD0702,DODGX,2018-08-05,472.91,35420
MD0703,DODGX,2013-04-18,517.43,7683
MD0704,DODGX,2015-11-11,505.54,93234
MD0705,DODGX,2007-03-24,440.39,24746
MD0706,DODGX,2016-07-09,429.83,82415
MD0707,DODGX,2015-09-07,426.69,7321
MD0708,DODGX,2015-04-20,366.12,23041
MD0709,DODGX,2015-12-18,513.86,45478
MD0710,DODGX,2012-10-28,406.78,55911
MD0711,DODGX,2020-07-14,372.56,26839
MD0712,DODGX,2016-08-17,487.25,60532
MD0713,DODGX,2018-09-25,527.31,31479
MD0714,DODGX,2015-06-28,430.45,73236
MD0715,DODGX,2012-09-28,455.0,22303
MD0716,DODGX,2012-03-09,470.22,76687
MD0717,DODGX,2017-10-23,465.86,44917
MD0718,DODGX,2016-11-19,524.9,71318
MD0719,DODGX,2020-01-03,397.29,79107
MD0720,DODGX,2010-08-11,480.91,11902
MD0721,DODGX,2017-07-28,527.47,93071
MD0722,DODGX,2023-01-20,364.22,4826
MD0723,DODGX,2015-04-10,472.49,61749
MD0724,DODGX,2018-08-13,419.95,75764
MD0725,DODGX,2014-07-16,517.21,27255
MD0726,DODGX,2016-12-30,388.1,77482
MD0727,DODGX,2007-12-25,496.36,79752
MD0728,DODGX,2023-07-16,444.06,56385
MD0729,DODGX,2019-10-30,481.84,53272
MD0730,DODGX,2014-12-02,416.94,13457
MD0731,DODGX,2010-07-17,364.85,92128
MD0732,DODGX,2018-12-16,434.72,57914
MD0733,DODGX,2021-12-13,378.51,74426
MD0734,DODGX,2017-11-16,406.4,16432
MD0735,DODGX,2021-01-29,415.09,26713
MD0736,DODGX,2020-03-21,537.4,54058
MD0737,DODGX,2020-07-23,492.19,15194
MD0738,DODGX,2019-06-21,462.11,43857
MD0739,DODGX,2013-01-30,450.25,15447
MD0740,DODGX,2018-09-24,505.98,76299
MD0741,DODGX,2018-09-25,460.3,23137
MD0742,DODGX,2022-07-14,425.22,29977
MD0743,DODGX,2014-01-05,373.75,54465
MD0744,DODGX,2018-08-02,517.46,65012
MD0745,DODGX,2016-09-11,412.08,89286
MD0746,DODGX,2012-05-21,403.32,90286
MD0747,DODGX,2010-10-29,516.4,28514
MD0748,DODGX,2013-10-22,449.16,2865
MD0749,DODGX,2022-03-08,453.93,78914
MD0750,DODGX,2011-08-21,414.98,92244
MD0751,DODGX,2011-11-17,399.77,68014
MD0752,DODGX,2007-12-17,420.65,52667
MD0753,DODGX,2017-08-17,510.05,63476
MD0754,DODGX,2013-01-22,446.12,50789
MD0755,DODGX,2021-01-12,469.15,71020
MD0756,DODGX,2021-03-17,531.52,28469
MD0757,DODGX,2016-05-17,502.05,61381
MD0758,DODGX,2017-07-28,497.23,29104
MD0759,DODGX,2016-07-22,521.24,71834
MD0760,DODGX,2024-02-13,476.85,43946
MD0761,DODGX,2019-06-13,474.42,93233
MD0762,DODGX,2008-01-22,534.16,64632
MD0763,DODGX,2022-03-19,522.53,50437
MD0764,DODGX,2020-05-03,485.13,52244
MD0765,DODGX,2013-10-05,458.79,97506
MD0766,DODGX,2023-10-08,389.45,14517
MD0767,DODGX,2018-08-27,365.59,24966
MD0768,DODGX,2019-10-07,439.92,75220
MD0769,DODGX,2024-01-17,505.2,83804
MD0770,DODGX,2011-08-25,431.06,85615
MD0771,DODGX,2007-10-08,470.46,75716
MD0772,DODGX,2020-08-09,479.36,10357
MD0773,DODGX,2006-12-27,399.66,18874
MD0774,DODGX,2018-09-13,490.83,82415
MD0775,DODGX,2021-05-30,446.29,76728
MD0776,DODGX,2018-12-10,439.89,14030
MD0777,DODGX,2013-11-11,516.5,78514
MD0778,DODGX,2021-12-04,478.73,35671
MD0779,DODGX,2008-08-10,485.63,23081
MD0780,DODGX,2008-08-25,412.36,10408
MD0781,DODGX,2016-03-04,460.95,72405
MD0782,DODGX,2007-12-16,490.27,45830
MD0783,DODGX,2018-09-21,491.86,92992
MD0784,DODGX,2011-12-07,443.28,27616
MD0785,DODGX,2018-03-24,405.35,59715
MD0786,DODGX,2017-02-11,519.13,71666
MD0787,DODGX,2007-01-06,370.81,15343
MD0788,DODGX,2014-01-13,506.36,75016
MD0789,DODGX,2007-12-17,370.91,57523
MD0790,DODGX,2008-09-11,370.63,36067
MD0791,DODGX,2023-05-14,450.35,72827
MD0792,DODGX,2023-09-09,492.29,63577
MD0793,DODGX,2017-05-15,511.17,43276
MD0794,DODGX,2016-11-18,521.63,14552
MD0795,DODGX,2010-08-28,535.6,1343
MD0796,DODGX,2016-08-26,425.58,97197
MD0797,DODGX,2017-06-27,388.04,46204
MD0798,DODGX,2010-12-30,496.22,90775
MD0799,DODGX,2015-02-28,389.48,23083
MD0800,DODGX,2011-08-02,480.64,18925
MD0801,DODGX,2015-04-25,528.76,25397
MD0802,DODGX,2008-02-17,422.0,59115
MD0803,DODGX,2007-12-12,479.46,67873
MD0804,DODGX,2018-01-17,484.23,61457
MD0805,DODGX,2016-05-16,382.3,56991
MD0806,DODGX,2007-09-23,371.75,43109
MD0807,DODGX,2020-07-27,477.46,56199
MD0808,DODGX,2012-06-26,534.62,91783
MD0809,DODGX,2014-04-02,378.44,26752
MD0810,DODGX,2020-10-13,429.94,27564
MD0811,DODGX,2012-06-08,466.45,64644
MD0812,DODGX,2010-03-12,445.25,19855
MD0813,DODGX,2010-08-18,441.96,16206
MD0814,DODGX,2016-12-09,367.78,24824
MD0815,DODGX,2012-02-22,522.06,11466
MD0816,DODGX,2008-07-02,530.22,42521
MD0817,DODGX,2010-06-07,489.79,66631
MD0818,DODGX,2019-09-11,424.57,49691
MD0819,DODGX,2013-02-17,398.26,51279
MD0820,DODGX,2017-11-15,533.86,85380
MD0821,DODGX,2009-10-19,380.23,90900
MD0822,DODGX,2019-05-15,506.9,33685
MD0823,DODGX,2019-03-02,488.9,96058
MD0824,DODGX,2019-12-22,506.59,80462
MD0825,DODGX,2021-01-29,524.77,81631
MD0826,DODGX,2023-11-01,423.51,30520
MD0827,DODGX,2009-10-23,541.88,50053
MD0828,DODGX,2018-12-28,542.46,76607
MD0829,DODGX,2014-08-01,494.75,75826
MD0830,DODGX,2015-05-13,527.97,98557
MD0831,DODGX,2008-05-15,499.77,61859
MD0832,DODGX,2017-06-13,432.74,8177
MD0833,DODGX,2016-03-07,503.67,86927
MD0834,DODGX,2017-01-24,519.33,44980
MD0835,DODGX,2018-05-14,460.08,37894
MD0836,DODGX,2020-04-13,407.96,49174
MD0837,DODGX,2015-12-27,384.54,62988
MD0838,DODGX,2020-03-10,454.06,43260
MD0839,DODGX,2010-10-08,490.47,63165
MD0840,DODGX,2019-10-31,405.91,37708
MD0841,DODGX,2020-03-18,488.59,94426
MD0842,DODGX,2016-07-16,483.2,24604
MD0843,DODGX,2019-12-20,493.56,66342
MD0844,DODGX,2011-09-11,509.48,30323
MD0845,DODGX,2007-11-27,445.83,91852
MD0846,DODGX,2016-07-06,503.43,36330
MD0847,DODGX,2012-07-05,397.37,89806
MD0848,DODGX,2008-10-28,419.3,46689
MD0849,DODGX,2007-03-27,390.98,62515
MD0850,DODGX,2006-11-05,410.07,64420
MD0851,DODGX,2015-09-20,462.35,24447
MD0852,DODGX,2021-06-09,461.84,2564
MD0853,DODGX,2016-10-20,478.73,23190
MD0854,DODGX,2020-11-08,537.91,26704
MD0855,DODGX,2008-03-06,477.18,92626
MD0856,DODGX,2012-05-13,387.07,50965
MD0857,DODGX,2020-05-21,385.78,42307
MD0858,DODGX,2011-03-28,398.67,79027
MD0859,DODGX,2016-01-18,450.09,72628
MD0860,DODGX,2010-08-22,483.76,83317
MD0861,DODGX,2013-10-31,390.19,12062
MD0862,DODGX,2010-05-29,383.05,63728
MD0863,DODGX,2007-10-29,494.97,14823
MD0864,DODGX,2011-03-15,431.15,9568
MD0865,DODGX,2014-12-24,476.97,85197
MD0866,DODGX,2020-10-03,483.64,88475
MD0867,DODGX,2021-11-30,367.27,35037
MD0868,DODGX,2011-11-16,463.91,65363
MD0869,DODGX,2021-09-01,379.97,62537
MD0870,DODGX,2015-11-18,522.29,97368
MD0871,DODGX,2023-06-09,406.42,48059
MD0872,DODGX,2010-08-20,386.22,37229
MD0873,DODGX,2012-10-07,385.96,34452
MD0874,DODGX,2020-11-17,441.87,2774
MD0875,DODGX,2007-01-08,387.86,91396
MD0876,DODGX,2022-05-19,365.25,48485
MD0877,DODGX,2014-01-11,392.32,38563
MD0878,DODGX,2018-10-08,532.53,14805
MD0879,DODGX,2012-12-29,532.62,64547
MD0880,DODGX,2017-12-27,478.53,39290
MD0881,DODGX,2022-06-04,432.87,76556
MD0882,DODGX,2010-08-23,371.15,1256
MD0883,DODGX,2009-12-31,459.64,13296
MD0884,DODGX,2012-12-19,431.42,50282
MD0885,DODGX,2012-05-06,405.72,27528
MD0886,DODGX,2006-12-08,424.25,94983
MD0887,DODGX,2010-03-19,528.37,55483
MD0888,DODGX,2020-02-26,478.13,89245
MD0889,DODGX,2021-02-24,495.78,54412
MD0890,DODGX,2023-06-15,519.71,31180
MD0891,DODGX,2009-06-20,534.43,11916
MD0892,DODGX,2023-04-18,398.63,48889
MD0893,DODGX,2006-11-02,447.39,15485
MD0894,DODGX,2022-10-24,506.03,14538
MD0895,DODGX,2022-02-22,383.61,24199
MD0896,DODGX,2016-04-07,493.56,62655
MD0897,DODGX,2011-06-09,455.63,72585
MD0898,DODGX,2010-06-25,451.26,36151
MD0899,DODGX,2019-04-20,427.51,96664
MD0900,DODGX,2021-04-02,537.82,15382
MD0901,DODGX,2020-03-05,464.63,62021
MD0902,DODGX,2014-05-31,432.49,19907
MD0903,DODGX,2016-04-09,449.59,18049
MD0904,DODGX,2023-09-23,459.74,99382
MD0905,DODGX,2015-06-16,385.04,79119
MD0906,DODGX,2022-11-11,543.13,64272
MD0907,DODGX,2023-02-12,368.17,26687
MD0908,DODGX,2010-09-03,389.34,79725
MD0909,DODGX,2007-03-24,377.22,36599
MD0910,DODGX,2007-07-22,411.66,44268
MD0911,DODGX,2011-10-17,509.42,83727
MD0912,DODGX,2013-02-25,382.19,37625
MD0913,DODGX,2021-11-29,540.71,9552
MD0914,DODGX,2007-09-15,510.74,22270
MD0915,DODGX,2015-10-20,418.66,30566
MD0916,DODGX,2020-05-01,370.83,45125
MD0917,DODGX,2009-05-18,453.33,86830
MD0918,DODGX,2017-06-05,508.53,45837
MD0919,DODGX,2008-04-12,427.3,2065
MD0920,DODGX,2006-12-18,397.32,84216
MD0921,DODGX,2022-07-05,387.59,21694
MD0922,DODGX,2019-05-13,455.79,14991
MD0923,DODGX,2007-12-12,505.97,17055
MD0924,DODGX,2019-11-13,493.24,84168
MD0925,DODGX,2017-02-15,406.47,52012
MD0926,DODGX,2009-06-05,378.76,50710
MD0927,DODGX,2010-08-30,524.19,21905
MD0928,DODGX,2008-10-23,482.45,15872
MD0929,DODGX,2012-08-29,472.9,73735
MD0930,DODGX,2017-03-05,487.73,85946
MD0931,DODGX,2023-07-30,393.86,36538
MD0932,DODGX,2016-12-03,458.23,2997
MD0933,DODGX,2008-07-17,469.28,4831
MD0934,DODGX,2011-03-18,386.78,44669
MD0935,DODGX,2023-06-21,477.34,24593
MD0936,DODGX,2020-01-27,396.2,75272
MD0937,DODGX,2013-09-03,516.46,86830
MD0938,DODGX,2019-01-06,370.92,36547
MD0939,DODGX,2020-06-11,530.65,38120
MD0940,DODWX,2017-11-17,114.65,48697
MD0941,DODWX,2011-01-30,105.41,42918
MD0942,DODWX,2008-05-22,122.6,46809
MD0943,DODWX,2006-08-12,100.19,4966
MD0944,DODWX,2020-12-07,137.5,20500
MD0945,DODWX,2012-07-21,100.06,56698
MD0946,DODWX,2005-08-30,142.5,29590
MD0947,DODWX,2004-08-15,104.26,66248
MD0948,DODWX,2023-06-12,99.85,7252
MD0949,DODWX,2011-10-06,141.54,36837
MD0950,DODWX,2008-05-25,114.61,1276
MD0951,DODWX,2016-12-31,108.5,18962
MD0952,DODWX,2019-08-04,116.06,40233
MD0953,DODWX,2011-08-22,106.16,84379
MD0954,DODWX,2003-07-24,103.02,83895
MD0955,DODWX,2020-07-08,133.35,33967
MD0956,DODWX,2017-03-21,144.64,63686
MD0957,DODWX,2004-04-14,139.39,94121
MD0958,DODWX,2021-10-30,115.67,34226
MD0959,DODWX,2016-07-09,117.79,35163
MD0960,DODWX,2007-01-07,136.94,79487
MD0961,DODWX,2006-01-28,113.04,67715
MD0962,DODWX,2018-10-15,137.02,12343
MD0963,DODWX,2008-02-04,132.39,40871
MD0964,DODWX,2012-07-04,99.92,4943
MD0965,DODWX,2008-10-24,120.75,88333
MD0966,DODWX,2019-02-27,107.83,42624
MD0967,DODWX,2012-08-17,98.41,65624
MD0968,DODWX,2003-11-08,120.55,14741
MD0969,DODWX,2007-02-26,126.12,94364
MD0970,DODWX,2017-08-11,128.45,99415
MD0971,DODWX,2020-05-25,137.71,69960
MD0972,DODWX,2009-12-12,98.66,8023
MD0973,DODWX,2023-06-03,108.03,60475
MD0974,DODWX,2011-10-01,123.58,85489
MD0975,DODWX,2009-12-20,139.05,37966
MD0976,DODWX,2004-07-02,127.1,32694
MD0977,DODWX,2004-01-13,108.62,5952
MD0978,DODWX,2022-05-05,99.28,49015
MD0979,DODWX,2011-03-08,119.73,19926
MD0980,DODWX,2002-12-04,115.33,90223
MD0981,DODWX,2016-07-19,109.48,8166
MD0982,DODWX,2020-11-22,131.45,58181
MD0983,DODWX,2015-03-06,103.64,30336
MD0984,DODWX,2016-01-20,124.95,48577
MD0985,DODWX,2009-06-01,122.04,61147
MD0986,DODWX,2010-09-01,117.0,57117
MD0987,DODWX,2022-05-31,131.21,76381
MD0988,DODWX,2009-10-15,128.79,75599
MD0989,DODWX,2013-10-28,141.32,9450
MD0990,DODWX,2019-05-31,129.54,63920
MD0991,DODWX,2004-07-22,115.78,62682
MD0992,DODWX,2005-02-12,106.13,4559
MD0993,DODWX,2011-04-09,142.54,58446
MD0994,DODWX,2004-05-01,143.67,43847
MD0995,DODWX,2022-03-04,126.97,82744
MD0996,DODWX,2023-12-01,116.99,62568
MD0997,DODWX,2004-05-27,130.44,1041
MD0998,DODWX,2021-04-07,106.36,49118
MD0999,DODWX,2011-05-10,122.39,8285
MD1000,DODWX,2014-08-19,116.81,31413
MD1001,DODWX,2012-12-14,140.08,91435
MD1002,DODWX,2020-11-15,97.75,51620
MD1003,DODWX,2006-08-06,114.38,77015
MD1004,DODWX,2020-10-30,144.35,41640
MD1005,DODWX,2022-11-07,106.07,89524
MD1006,DODWX,2020-06-24,125.32,17077
MD1007,DODWX,2006-03-05,112.98,42960
MD1008,DODWX,2018-07-14,98.02,64843
MD1009,DODWX,2020-04-27,112.18,35734
MD1010,DODWX,2015-05-14,143.79,25834
MD1011,DODWX,2023-08-20,142.68,60749
MD1012,DODWX,2021-10-24,136.18,59970
MD1013,DODWX,2010-04-07,106.94,20667
MD1014,DODWX,2019-08-16,128.27,79629
MD1015,DODWX,2004-06-15,116.42,62316
MD1016,DODWX,2022-02-07,121.99,90022
MD1017,DODWX,2017-03-18,111.53,37275
MD1018,DODWX,2017-09-24,133.2,49125
MD1019,DODWX,2024-02-17,138.64,10402
MD1020,DODWX,2017-09-24,113.45,59520
MD1021,DODWX,2009-02-22,134.04,44266
MD1022,DODWX,2011-12-18,97.54,1098
MD1023,DODWX,2015-02-08,96.57,48752
MD1024,DODWX,2020-03-22,141.02,82046
MD1025,DODWX,2007-02-07,138.99,20855
MD1026,DODWX,2018-09-04,103.9,53066
MD1027,DODWX,2015-06-24,114.11,92371
MD1028,DODWX,2014-09-21,141.43,82053
MD1029,DODWX,2011-07-15,126.07,72415
MD1030,DODWX,2003-01-20,104.91,55181
MD1031,DODWX,2007-06-16,102.97,54408
MD1032,DODWX,2023-12-27,130.45,98845
MD1033,DODWX,2023-08-04,106.24,95503
MD1034,DODWX,2019-01-22,114.44,37339
MD1035,DODWX,2007-08-06,115.47,86778
MD1036,DODWX,2019-05-31,120.02,94883
MD1037,DODWX,2008-12-03,127.26,99342
MD1038,DODWX,2016-01-10,98.27,4438
MD1039,DODWX,2015-01-08,118.74,84862
MD1040,DODWX,2021-11-27,115.94,55010
MD1041,DODWX,2010-05-21,111.77,90942
MD1042,DODWX,2016-05-21,122.17,57701
MD1043,DODWX,2010-11-19,99.3,39223
MD1044,DODWX,2005-09-21,109.86,54257
MD1045,DODWX,2006-05-12,119.22,79972
MD1046,DODWX,2024-03-01,102.36,38730
MD1047,DODWX,2009-12-02,105.23,89218
MD1048,DODWX,2017-03-29,144.42,23509
MD1049,DODWX,2019-07-23,136.57,60061
MD1050,DODWX,2013-01-31,138.47,64377
MD1051,DODWX,2014-07-28,103.13,84401
MD1052,DODWX,2012-07-21,105.29,37847
MD1053,DODWX,2015-04-05,102.37,38162
MD1054,DODWX,2019-03-06,139.98,45249
MD1055,DODWX,2018-12-06,135.44,87729
MD1056,DODWX,2015-06-28,142.17,53377
MD1057,DODWX,2006-11-28,134.29,88367
MD1058,DODWX,2011-01-11,124.54,76326
MD1059,DODWX,2015-02-01,101.78,85692
MD1060,DODWX,2011-01-14,122.8,96941
MD1061,DODWX,2020-02-10,116.75,92002
MD1062,DODWX,2020-09-27,132.14,35669
MD1063,DODWX,2023-09-02,100.53,46366
MD1064,DODWX,2015-06-26,104.88,61064
MD1065,DODWX,2023-07-26,140.59,8021
MD1066,DODWX,2016-04-05,134.65,22186
MD1067,DODWX,2013-02-02,108.71,18042
MD1068,DODWX,2012-02-15,112.31,10684
MD1069,DODWX,2009-12-28,127.46,40895
MD1070,DODWX,2023-11-07,115.34,67553
MD1071,DODWX,2005-05-03,123.62,7340
MD1072,DODWX,2015-01-23,135.45,69018
MD1073,DODWX,2008-01-24,116.33,73156
MD1074,DODWX,2009-05-12,100.1,84397
MD1075,DODWX,2016-03-30,137.19,78279
MD1076,DODWX,2002-10-24,100.5,7213
MD1077,DODWX,2019-01-05,112.4,43606
MD1078,DODWX,2009-04-30,115.13,59124
MD1079,DODWX,2005-07-22,97.57,1490
MD1080,DODWX,2015-02-14,121.83,48222
MD1081,DODWX,2006-01-07,131.21,75253
MD1082,DODWX,2024-04-02,131.61,37345
MD1083,DODWX,2014-02-15,111.01,81089
MD1084,DODWX,2017-04-26,104.38,97039
MD1085,DODWX,2015-06-22,99.54,25051
MD1086,DODWX,2007-10-22,101.73,46207
MD1087,DODWX,2022-09-23,134.52,65081
MD1088,DODWX,2019-04-16,118.29,29321
MD1089,DODWX,2008-05-28,134.8,79745
MD1090,DODWX,2003-02-26,139.54,28687
MD1091,DODWX,2023-08-23,129.82,12110
MD1092,DODWX,2014-11-28,114.76,79907
MD1093,DODWX,2015-03-06,136.32,11535
MD1094,DODWX,2012-03-11,133.44,44752
MD1095,DODWX,2010-10-07,130.9,85274
MD1096,DODWX,2009-10-30,103.96,65752
MD1097,DODWX,2016-12-05,136.41,22418
MD1098,DODWX,2013-03-14,110.31,2745
MD1099,DODWX,2007-01-03,126.19,1697
MD1100,DODWX,2015-12-02,110.32,90253
MD1101,DODWX,2012-05-29,144.56,47829
MD1102,DODWX,2008-12-09,107.92,28886
MD1103,DODWX,2003-04-28,141.09,18520
MD1104,DODWX,2003-02-17,118.58,27389
MD1105,DODWX,2002-09-16,135.03,31426
MD1106,DODWX,2003-07-09,125.62,22830
MD1107,DODWX,2021-08-27,98.28,70888
MD1108,DODWX,2006-05-07,137.59,22002
MD1109,DODWX,2012-05-29,125.62,36598
MD1110,DODWX,2015-04-01,114.47,54129
MD1111,DODWX,2020-03-14,140.38,96252
MD1112,DODWX,2012-03-31,97.23,77590
MD1113,DODWX,2008-04-12,138.89,15293
MD1114,DODWX,2016-07-21,138.23,8968
MD1115,DODWX,2008-04-22,99.36,73260
MD1116,DODWX,2005-11-28,105.37,79175
MD1117,DODWX,2016-03-27,120.69,95709
MD1118,DODWX,2008-07-09,106.17,15281
MD1119,DODWX,2016-11-28,126.13,83803
MD1120,DODWX,2016-09-11,129.37,65767
MD1121,DODWX,2020-07-05,103.98,52672
MD1122,DODWX,2008-06-01,117.39,96127
MD1123,DODWX,2018-05-13,98.74,42470
MD1124,DODWX,2008-12-15,116.96,54858
MD1125,DODWX,2007-09-16,140.18,46112
MD1126,DODWX,2012-06-10,102.66,12508
MD1127,DODWX,2023-07-18,123.85,38859
MD1128,DODWX,2009-06-23,101.48,24216
MD1129,DODWX,2011-01-29,107.42,61248
MD1130,DODWX,2011-03-24,102.33,62023
MD1131,DODWX,2011-01-07,116.83,52007
MD1132,DODWX,2022-11-30,126.75,34990
MD1133,DODWX,2022-10-23,108.81,44363
MD1134,DODWX,2002-10-21,141.86,60447
MD1135,DODWX,2014-10-18,135.22,2381
MD1136,DODWX,2023-07-27,114.73,98434
MD1137,DODWX,2015-09-08,142.78,60229
MD1138,DODWX,2009-09-16,111.86,57959
MD1139,DODWX,2013-05-01,122.49,42167
MD1140,DODWX,2008-05-30,97.3,91820
MD1141,DODWX,2004-04-04,112.7,55839
MD1142,DODWX,2013-01-31,125.37,42178
MD1143,DODWX,2004-02-07,132.38,94913
MD1144,DODWX,2019-04-26,111.54,19047
MD1145,DODWX,2015-01-30,107.61,69318
MD1146,DODWX,2022-06-27,114.47,13427
MD1147,DODWX,2007-11-26,140.23,40756
MD1148,DODWX,2020-08-25,130.9,70964
MD1149,DODWX,2013-04-21,127.48,86571
MD1150,DODWX,2014-01-18,125.92,57671
MD1151,DODWX,2016-04-27,136.4,74357
MD1152,DODWX,2016-06-25,112.23,52019
MD1153,DODWX,2015-03-25,133.06,30561
MD1154,DODWX,2021-12-19,106.32,66753
MD1155,DODWX,2017-09-25,97.7,64309
MD1156,DODWX,2004-03-28,119.91,14134
MD1157,DODWX,2017-03-22,100.36,62195
MD1158,DODWX,2007-12-28,97.82,8465
MD1159,DODWX,2005-02-13,126.9,80674
MD1160,DODWX,2013-06-08,108.64,96121
MD1161,DODWX,2008-11-04,116.33,5447
MD1162,DODWX,2024-01-23,125.64,27250
MD1163,DODWX,2012-04-19,114.51,99875
